"","water_year","month","TimePeriod","position","Node","Species","Life_Stage","Hydraulic","bottom_type","WYT","Low","Medium","High","Suitability_Class"
"2271",2010,1,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2272",2011,1,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2273",2011,1,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",29,29,0,"Partial"
"2274",2011,1,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2275",2012,1,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2276",2012,1,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,1,"Partial"
"2277",2012,1,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2278",2013,1,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2279",2013,1,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2280",2013,1,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2281",2014,1,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2282",2014,1,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,29,0,"Partial"
"2283",2014,1,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2284",2015,1,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2285",2015,1,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",28,27,0,"Partial"
"2286",2015,1,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2287",2016,1,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2288",2016,1,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",25,23,0,"Partial"
"2289",2016,1,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2290",2010,2,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2291",2010,2,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",24,23,0,"Partial"
"2292",2010,2,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2293",2011,2,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2294",2011,2,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",29,29,0,"Partial"
"2295",2011,2,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2296",2012,2,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2297",2012,2,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",28,27,0,"Partial"
"2298",2012,2,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2299",2013,2,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2300",2013,2,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",26,26,0,"Partial"
"2301",2013,2,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2302",2014,2,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2303",2014,2,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",28,28,0,"Partial"
"2304",2014,2,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2305",2015,2,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2306",2015,2,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",28,28,0,"Partial"
"2307",2015,2,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2308",2016,2,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2309",2016,2,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",25,25,1,"Partial"
"2310",2016,2,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2311",2010,3,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2312",2010,3,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",27,27,6,"Partial"
"2313",2010,3,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2314",2011,3,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2315",2011,3,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",29,29,0,"Partial"
"2316",2011,3,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2317",2012,3,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2318",2012,3,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2319",2012,3,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2320",2013,3,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2321",2013,3,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2322",2013,3,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2323",2014,3,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2324",2014,3,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,29,0,"Partial"
"2325",2014,3,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2326",2015,3,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2327",2015,3,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",28,28,0,"Partial"
"2328",2015,3,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2329",2016,3,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2330",2016,3,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2331",2016,3,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2332",2010,4,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2333",2010,4,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",30,30,0,"Partial"
"2334",2010,4,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2335",2011,4,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2336",2011,4,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",28,28,0,"Partial"
"2337",2011,4,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2338",2012,4,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2339",2012,4,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2340",2012,4,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2341",2013,4,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2342",2013,4,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2343",2013,4,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2344",2014,4,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2345",2014,4,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2346",2014,4,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2347",2015,4,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2348",2015,4,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",30,30,0,"Partial"
"2349",2015,4,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2350",2016,4,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2351",2016,4,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2352",2016,4,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2353",2010,5,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2354",2010,5,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",31,31,0,"Partial"
"2355",2010,5,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2356",2011,5,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2357",2011,5,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",31,31,0,"Partial"
"2358",2011,5,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2359",2012,5,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2360",2012,5,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2361",2012,5,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2362",2013,5,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2363",2013,5,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2364",2013,5,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2365",2014,5,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2366",2014,5,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2367",2014,5,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2368",2015,5,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2369",2015,5,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",31,31,0,"Partial"
"2370",2015,5,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2371",2016,5,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2372",2016,5,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2373",2016,5,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2374",2010,6,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2375",2010,6,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",30,30,0,"Partial"
"2376",2010,6,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2377",2011,6,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2378",2011,6,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",30,30,0,"Partial"
"2379",2011,6,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2380",2012,6,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2381",2012,6,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2382",2012,6,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2383",2013,6,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2384",2013,6,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2385",2013,6,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2386",2014,6,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2387",2014,6,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2388",2014,6,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2389",2015,6,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2390",2015,6,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",30,30,0,"Partial"
"2391",2015,6,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2392",2016,6,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2393",2016,6,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2394",2016,6,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2395",2010,7,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2396",2010,7,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",31,31,0,"Partial"
"2397",2010,7,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2398",2011,7,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2399",2011,7,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",31,31,0,"Partial"
"2400",2011,7,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2401",2012,7,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2402",2012,7,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2403",2012,7,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2404",2013,7,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2405",2013,7,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2406",2013,7,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2407",2014,7,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2408",2014,7,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2409",2014,7,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2410",2015,7,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2411",2015,7,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",31,31,0,"Partial"
"2412",2015,7,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2413",2016,7,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2414",2016,7,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2415",2016,7,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2416",2010,8,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2417",2010,8,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",31,31,0,"Partial"
"2418",2010,8,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2419",2011,8,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2420",2011,8,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",31,31,0,"Partial"
"2421",2011,8,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2422",2012,8,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2423",2012,8,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2424",2012,8,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2425",2013,8,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2426",2013,8,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2427",2013,8,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2428",2014,8,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2429",2014,8,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2430",2014,8,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2431",2015,8,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2432",2015,8,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",31,31,0,"Partial"
"2433",2015,8,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2434",2016,8,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2435",2016,8,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2436",2016,8,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2437",2010,9,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2438",2010,9,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",30,30,0,"Partial"
"2439",2010,9,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2440",2011,9,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2441",2011,9,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",30,30,0,"Partial"
"2442",2011,9,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2443",2012,9,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2444",2012,9,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2445",2012,9,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2446",2013,9,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2447",2013,9,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2448",2013,9,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2449",2014,9,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2450",2014,9,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2451",2014,9,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2452",2015,9,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2453",2015,9,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",30,30,0,"Partial"
"2454",2015,9,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2455",2016,9,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2456",2016,9,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2457",2016,9,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2458",2010,10,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2459",2010,10,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",28,28,0,"Partial"
"2460",2010,10,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2461",2011,10,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2462",2011,10,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",30,30,0,"Partial"
"2463",2011,10,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2464",2012,10,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2465",2012,10,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2466",2012,10,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2467",2013,10,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2468",2013,10,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2469",2013,10,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2470",2014,10,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2471",2014,10,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,30,0,"Partial"
"2472",2014,10,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2473",2015,10,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2474",2015,10,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",31,31,0,"Partial"
"2475",2015,10,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2476",2016,10,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2477",2016,10,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,31,0,"Partial"
"2478",2016,10,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2479",2010,11,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2480",2010,11,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",29,29,0,"Partial"
"2481",2010,11,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2482",2011,11,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2483",2011,11,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",28,28,0,"Partial"
"2484",2011,11,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2485",2012,11,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2486",2012,11,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2487",2012,11,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2488",2013,11,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2489",2013,11,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2490",2013,11,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2491",2014,11,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2492",2014,11,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",28,28,0,"Partial"
"2493",2014,11,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2494",2015,11,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2495",2015,11,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",30,30,0,"Partial"
"2496",2015,11,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2497",2016,11,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2498",2016,11,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",28,28,0,"Partial"
"2499",2016,11,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2500",2010,12,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2501",2010,12,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",22,22,2,"Partial"
"2502",2010,12,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2503",2011,12,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2504",2011,12,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","WET",30,30,0,"Partial"
"2505",2011,12,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"2506",2012,12,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2507",2012,12,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",30,30,0,"Partial"
"2508",2012,12,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2509",2013,12,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2510",2013,12,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",31,30,0,"Partial"
"2511",2013,12,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2512",2014,12,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2513",2014,12,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",28,27,0,"Partial"
"2514",2014,12,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2515",2015,12,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2516",2015,12,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","MODERATE",31,30,0,"Partial"
"2517",2015,12,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"2518",2016,12,"Annual","LOB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2519",2016,12,"Annual","MC","LA1","Typha","Adult","Depth","Concrete","DRY",25,25,0,"Partial"
"2520",2016,12,"Annual","ROB","LA1","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"2521",2010,1,"Annual","LOB","LA11","Typha","Adult","Depth","Soft","WET",0,0,0,"Low"
"2522",2010,1,"Annual","MC","LA11","Typha","Adult","Depth","Soft","WET",31,28,0,"Partial"
"2523",2010,1,"Annual","ROB","LA11","Typha","Adult","Depth","Soft","WET",0,0,0,"Low"
"2524",2011,1,"Annual","LOB","LA11","Typha","Adult","Depth","Soft","WET",0,0,0,"Low"
"2525",2011,1,"Annual","MC","LA11","Typha","Adult","Depth","Soft","WET",29,28,0,"Partial"
"2526",2011,1,"Annual","ROB","LA11","Typha","Adult","Depth","Soft","WET",0,0,0,"Low"
"2527",2012,1,"Annual","LOB","LA11","Typha","Adult","Depth","Soft","DRY",0,0,0,"Low"
"2528",2012,1,"Annual","MC","LA11","Typha","Adult","Depth","Soft","DRY",30,30,0,"Partial"
