"","pos_code","Node","Species","Life_Stage","Hydraulic","TimePeriod","position","Overall_Class","sp_code","ClassOrder","Check_Class"
"762","LA2_MC","LA2","SAS","Fry","Velocity","critical","MC","High","SAS_Fry","3","Low"
"763","LA2_MC","LA2","Typha","Adult","Depth","Annual","MC","High","Typha_Adult","3","Partial"
"764","LA2_MC","LA2","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"765","LA2_MC","LA2","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"766","LA2_MC","LA2","Cladophora","Adult","Shear Stress","critical","MC","Low","Cladophora_Adult","1","Low"
"767","LA2_MC","LA2","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"768","LA2_MC","LA2","Steelhead","Smolts","Velocity","critical","MC","High","Steelhead_Smolts","3","High"
"769","LA2_MC","LA2","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"770","LA2_MC","LA2","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"771","LA2_MC","LA2","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"772","LA2_MC","LA2","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"773","LA2_MC","LA2","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"774","LA2_MC","LA2","Willow","Seedling","Depth","critical","MC","Low","Willow_Seedling","1","Low"
"775","LA2_MC","LA2","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","Low"
"776","LA2_MC","LA2","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"777","LA2_MC","LA2","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"778","LA2_MC","LA2","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"779","LA2_ROB","LA2","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"780","LA2_ROB","LA2","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"781","LA2_ROB","LA2","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"782","LA2_ROB","LA2","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"783","LA2_ROB","LA2","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"784","LA2_ROB","LA2","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"785","LA2_ROB","LA2","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"786","LA2_ROB","LA2","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"787","LA2_ROB","LA2","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"788","LA2_ROB","LA2","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"789","LA2_ROB","LA2","Typha","Adult","Velocity","Annual","ROB","Low","Typha_Adult","1","Low"
"790","LA2_ROB","LA2","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"791","LA2_ROB","LA2","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"792","LA2_ROB","LA2","Cladophora","Adult","Depth","critical","ROB","Low","Cladophora_Adult","1","Low"
"793","LA2_ROB","LA2","Cladophora","Adult","Shear Stress","critical","ROB","Low","Cladophora_Adult","1","Low"
"794","LA2_ROB","LA2","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"795","LA2_ROB","LA2","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"796","LA2_ROB","LA2","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"797","LA2_ROB","LA2","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"798","LA20_2_LOB","LA20_2","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"799","LA20_2_LOB","LA20_2","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"800","LA20_2_LOB","LA20_2","Steelhead","Migration","Velocity","critical","LOB","Low","Steelhead_Migration","1","Low"
"801","LA20_2_LOB","LA20_2","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"802","LA20_2_LOB","LA20_2","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"803","LA20_2_LOB","LA20_2","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"804","LA20_2_LOB","LA20_2","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"805","LA20_2_LOB","LA20_2","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"806","LA20_2_LOB","LA20_2","Typha","Adult","Velocity","Annual","LOB","Low","Typha_Adult","1","Low"
"807","LA20_2_LOB","LA20_2","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"808","LA20_2_LOB","LA20_2","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"809","LA20_2_LOB","LA20_2","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"810","LA20_2_LOB","LA20_2","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"811","LA20_2_LOB","LA20_2","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"812","LA20_2_LOB","LA20_2","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"813","LA20_2_LOB","LA20_2","Cladophora","Adult","Depth","critical","LOB","Low","Cladophora_Adult","1","Low"
"814","LA20_2_LOB","LA20_2","Cladophora","Adult","Shear Stress","critical","LOB","Low","Cladophora_Adult","1","Low"
"815","LA20_2_LOB","LA20_2","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"816","LA20_2_MC","LA20_2","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"817","LA20_2_MC","LA20_2","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"818","LA20_2_MC","LA20_2","Steelhead","Smolts","Velocity","critical","MC","Low","Steelhead_Smolts","1","Low"
"819","LA20_2_MC","LA20_2","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","Low"
"820","LA20_2_MC","LA20_2","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","Partial"
"821","LA20_2_MC","LA20_2","Willow","Seedling","Shear","critical","MC","Partial","Willow_Seedling","2","Partial"
"822","LA20_2_MC","LA20_2","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"823","LA20_2_MC","LA20_2","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"824","LA20_2_MC","LA20_2","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"825","LA20_2_MC","LA20_2","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"826","LA20_2_MC","LA20_2","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"827","LA20_2_MC","LA20_2","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"828","LA20_2_MC","LA20_2","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"829","LA20_2_MC","LA20_2","SAS","Adult","Velocity","Annual","MC","High","SAS_Adult","3","Partial"
"830","LA20_2_MC","LA20_2","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"831","LA20_2_MC","LA20_2","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","High"
"832","LA20_2_MC","LA20_2","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","High"
"833","LA20_2_MC","LA20_2","Cladophora","Adult","Velocity","critical","MC","High","Cladophora_Adult","3","High"
"834","LA20_2_ROB","LA20_2","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"835","LA20_2_ROB","LA20_2","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"836","LA20_2_ROB","LA20_2","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"837","LA20_2_ROB","LA20_2","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"838","LA20_2_ROB","LA20_2","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"839","LA20_2_ROB","LA20_2","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"840","LA20_2_ROB","LA20_2","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"841","LA20_2_ROB","LA20_2","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"842","LA20_2_ROB","LA20_2","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"843","LA20_2_ROB","LA20_2","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"844","LA20_2_ROB","LA20_2","Cladophora","Adult","Shear Stress","critical","ROB","Low","Cladophora_Adult","1","Low"
"845","LA20_2_ROB","LA20_2","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"846","LA20_2_ROB","LA20_2","Typha","Adult","Velocity","Annual","ROB","Low","Typha_Adult","1","Low"
"847","LA20_2_ROB","LA20_2","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"848","LA20_2_ROB","LA20_2","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"849","LA20_2_ROB","LA20_2","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"850","LA20_2_ROB","LA20_2","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"851","LA20_2_ROB","LA20_2","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"852","LA20_LOB","LA20","Typha","Seedling","Depth","critical","LOB","Partial","Typha_Seedling","2","Partial"
"853","LA20_LOB","LA20","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"854","LA20_LOB","LA20","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"855","LA20_LOB","LA20","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"856","LA20_LOB","LA20","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"857","LA20_LOB","LA20","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Low"
"858","LA20_LOB","LA20","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"859","LA20_LOB","LA20","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Low"
"860","LA20_LOB","LA20","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"861","LA20_LOB","LA20","Steelhead","Smolts","Velocity","critical","LOB","High","Steelhead_Smolts","3","Low"
"862","LA20_LOB","LA20","SAS","Fry","Velocity","critical","LOB","High","SAS_Fry","3","Partial"
"863","LA20_LOB","LA20","SAS","Fry","Depth","critical","LOB","Partial","SAS_Fry","2","Partial"
"864","LA20_LOB","LA20","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","Partial"
"865","LA20_LOB","LA20","Willow","Seedling","Shear","critical","LOB","Partial","Willow_Seedling","2","Partial"
"866","LA20_LOB","LA20","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"867","LA20_LOB","LA20","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"868","LA20_LOB","LA20","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"869","LA20_LOB","LA20","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"870","LA20_LOB","LA20","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"871","LA20_MC","LA20","Willow","Seedling","Shear","critical","MC","Partial","Willow_Seedling","2","Partial"
"872","LA20_MC","LA20","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","Partial"
"873","LA20_MC","LA20","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"874","LA20_MC","LA20","Steelhead","Smolts","Velocity","critical","MC","High","Steelhead_Smolts","3","High"
"875","LA20_MC","LA20","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"876","LA20_MC","LA20","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"877","LA20_MC","LA20","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"878","LA20_MC","LA20","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"879","LA20_MC","LA20","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"880","LA20_MC","LA20","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"881","LA20_MC","LA20","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"882","LA20_MC","LA20","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"883","LA20_MC","LA20","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"884","LA20_MC","LA20","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"885","LA20_MC","LA20","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"886","LA20_MC","LA20","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"887","LA20_MC","LA20","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"888","LA20_MC","LA20","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"889","LA20_MC","LA20","SAS","Fry","Velocity","critical","MC","High","SAS_Fry","3","Low"
"890","LA20_ROB","LA20","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","Partial"
"891","LA20_ROB","LA20","Willow","Seedling","Shear","critical","ROB","Partial","Willow_Seedling","2","Partial"
"892","LA20_ROB","LA20","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"893","LA20_ROB","LA20","Steelhead","Smolts","Velocity","critical","ROB","High","Steelhead_Smolts","3","Low"
"894","LA20_ROB","LA20","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"895","LA20_ROB","LA20","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"896","LA20_ROB","LA20","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"897","LA20_ROB","LA20","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"898","LA20_ROB","LA20","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"899","LA20_ROB","LA20","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Low"
"900","LA20_ROB","LA20","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"901","LA20_ROB","LA20","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"902","LA20_ROB","LA20","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"903","LA20_ROB","LA20","SAS","Fry","Depth","critical","ROB","Partial","SAS_Fry","2","Partial"
"904","LA20_ROB","LA20","SAS","Fry","Velocity","critical","ROB","High","SAS_Fry","3","Partial"
"905","LA20_ROB","LA20","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"906","LA20_ROB","LA20","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"907","LA20_ROB","LA20","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"908","LA20_ROB","LA20","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"909","LA202_LOB","LA202","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"910","LA202_MC","LA202","Santa Ana Sucker","Juvenile","Velocity","summer","MC","High","Santa Ana Sucker_Juvenile","3","High"
"911","LA202_ROB","LA202","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"912","LA3_LOB","LA3","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Low"
"913","LA3_LOB","LA3","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"914","LA3_LOB","LA3","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Low"
"915","LA3_LOB","LA3","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"916","LA3_LOB","LA3","SAS","Adult","Velocity","Annual","LOB","Partial","SAS_Adult","2","Partial"
"917","LA3_LOB","LA3","Steelhead","Migration","Depth","critical","LOB","Partial","Steelhead_Migration","2","Partial"
"918","LA3_LOB","LA3","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Partial"
"919","LA3_LOB","LA3","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"920","LA3_LOB","LA3","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"921","LA3_LOB","LA3","Steelhead","Smolts","Velocity","critical","LOB","High","Steelhead_Smolts","3","High"
"922","LA3_LOB","LA3","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","High"
"923","LA3_LOB","LA3","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"924","LA3_LOB","LA3","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"925","LA3_LOB","LA3","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"926","LA3_LOB","LA3","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"927","LA3_LOB","LA3","Typha","Seedling","Depth","critical","LOB","Partial","Typha_Seedling","2","Partial"
"928","LA3_LOB","LA3","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"929","LA3_LOB","LA3","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"930","LA3_LOB","LA3","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"931","LA3_MC","LA3","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"932","LA3_MC","LA3","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"933","LA3_MC","LA3","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"934","LA3_MC","LA3","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"935","LA3_MC","LA3","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"936","LA3_MC","LA3","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"937","LA3_MC","LA3","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"938","LA3_MC","LA3","SAS","Adult","Depth","Annual","MC","High","SAS_Adult","3","Partial"
"939","LA3_MC","LA3","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"940","LA3_MC","LA3","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"941","LA3_MC","LA3","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"942","LA3_MC","LA3","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"943","LA3_MC","LA3","Steelhead","Smolts","Velocity","critical","MC","High","Steelhead_Smolts","3","High"
"944","LA3_MC","LA3","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"945","LA3_MC","LA3","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"946","LA3_MC","LA3","Typha","Adult","Depth","Annual","MC","High","Typha_Adult","3","Partial"
"947","LA3_MC","LA3","Willow","Seedling","Depth","critical","MC","Low","Willow_Seedling","1","Low"
"948","LA3_MC","LA3","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","Low"
"949","LA3_MC","LA3","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"950","LA3_ROB","LA3","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Partial"
"951","LA3_ROB","LA3","SAS","Adult","Velocity","Annual","ROB","Partial","SAS_Adult","2","Partial"
"952","LA3_ROB","LA3","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"953","LA3_ROB","LA3","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"954","LA3_ROB","LA3","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"955","LA3_ROB","LA3","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"956","LA3_ROB","LA3","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"957","LA3_ROB","LA3","Steelhead","Smolts","Velocity","critical","ROB","High","Steelhead_Smolts","3","High"
"958","LA3_ROB","LA3","Steelhead","Smolts","Depth","critical","ROB","High","Steelhead_Smolts","3","High"
"959","LA3_ROB","LA3","Steelhead","Migration","Depth","critical","ROB","Partial","Steelhead_Migration","2","Partial"
"960","LA3_ROB","LA3","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Partial"
"961","LA3_ROB","LA3","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"962","LA3_ROB","LA3","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"963","LA3_ROB","LA3","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"964","LA3_ROB","LA3","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"965","LA3_ROB","LA3","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"966","LA3_ROB","LA3","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"967","LA3_ROB","LA3","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"968","LA3_ROB","LA3","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"969","LA8_LOB","LA8","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"970","LA8_LOB","LA8","SAS","Adult","Velocity","Annual","LOB","High","SAS_Adult","3","Partial"
"971","LA8_LOB","LA8","Willow","Seedling","Shear","critical","LOB","Partial","Willow_Seedling","2","Partial"
"972","LA8_LOB","LA8","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","Partial"
"973","LA8_LOB","LA8","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Partial"
"974","LA8_LOB","LA8","Cladophora","Adult","Velocity","critical","LOB","Partial","Cladophora_Adult","2","Partial"
"975","LA8_LOB","LA8","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Partial"
"976","LA8_LOB","LA8","SAS","Fry","Depth","critical","LOB","Partial","SAS_Fry","2","Low"
"977","LA8_LOB","LA8","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"978","LA8_LOB","LA8","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"979","LA8_LOB","LA8","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"980","LA8_LOB","LA8","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"981","LA8_LOB","LA8","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"982","LA8_LOB","LA8","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"983","LA8_LOB","LA8","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"984","LA8_LOB","LA8","Typha","Seedling","Depth","critical","LOB","Partial","Typha_Seedling","2","Partial"
"985","LA8_LOB","LA8","Steelhead","Smolts","Velocity","critical","LOB","Partial","Steelhead_Smolts","2","Low"
"986","LA8_LOB","LA8","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"987","LA8_LOB","LA8","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","High","Santa Ana Sucker_Juvenile","3","High"
"988","LA8_MC","LA8","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"989","LA8_MC","LA8","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"990","LA8_MC","LA8","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"991","LA8_MC","LA8","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Low"
"992","LA8_MC","LA8","Typha","Adult","Velocity","Annual","MC","Low","Typha_Adult","1","Low"
"993","LA8_MC","LA8","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"994","LA8_MC","LA8","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"995","LA8_MC","LA8","Steelhead","Smolts","Velocity","critical","MC","Low","Steelhead_Smolts","1","Low"
"996","LA8_MC","LA8","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","Low"
"997","LA8_MC","LA8","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","High"
"998","LA8_MC","LA8","Cladophora","Adult","Velocity","critical","MC","High","Cladophora_Adult","3","High"
"999","LA8_MC","LA8","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","High"
"1000","LA8_MC","LA8","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Low"
"1001","LA8_MC","LA8","SAS","Adult","Velocity","Annual","MC","Low","SAS_Adult","1","Low"
"1002","LA8_MC","LA8","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"1003","LA8_MC","LA8","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"1004","LA8_MC","LA8","Steelhead","Migration","Depth","critical","MC","Partial","Steelhead_Migration","2","Partial"
"1005","LA8_MC","LA8","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Partial"
"1006","LA8_MC","LA8","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Low","Santa Ana Sucker_Juvenile","1","Low"
"1007","LA8_ROB","LA8","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"1008","LA8_ROB","LA8","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"1009","LA8_ROB","LA8","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"1010","LA8_ROB","LA8","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"1011","LA8_ROB","LA8","SAS","Adult","Velocity","Annual","ROB","High","SAS_Adult","3","Partial"
"1012","LA8_ROB","LA8","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Partial"
"1013","LA8_ROB","LA8","SAS","Fry","Depth","critical","ROB","Partial","SAS_Fry","2","Low"
"1014","LA8_ROB","LA8","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
