LAR_sites,sampledate,sitename,sitedesc,targetlatitude,targetlongitude,actuallatitude,actuallongitude,grouptype,variablename,result,unit
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Glide of Reach Wet Habitats,14.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Glide of Reach,14.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Hardpan,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Attached Macroalgae,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Macroalgae,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Unattached Macroalgae,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Macrophytes,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Thick Microalgae (1mm+),0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Thick Microalgae (1mm+) where Microalgae Present,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Microalgae,38.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Percent Presence of Nuisance Algae (Macroalgae + Thick Microalgae (1mm+)),0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Other Substrate,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Pool of Reach Wet Habitats,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Pool of Reach,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Rapid of Reach Wet Habitats,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Rapid of Reach,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Concrete/Asphalt,99.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Riffle of Reach Wet Habitats,86.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Riffle of Reach,86.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Run of Reach Wet Habitats,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Run of Reach,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Bedrock - rough,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Bedrock - smooth,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Sand,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Substrate Smaller than Sand (<2 mm),0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Boulders - small,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Substrate Fine Gravel or Smaller (<16 mm),0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Slow Water of Reach Wet Habitats,14.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Percent Slow Water of Reach,14.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Wood,1.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Percent Boulders - large,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Percent Zero Velocity Measurements,25.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Reach Condition,RBP Channel Alterations,1.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Reach Condition,RBP Epifaunal Substrate/Available Cover,2.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Reach Condition,RBP Sediment Deposition,19.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particulate Particle Size 10th (d10),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particulate Particle Size 25th (d25),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particulate Particle Size Median (d50),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particulate Particle Size 75th (d75),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particulate Particle Size 90th (d90),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particle Size 10th (d10),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particle Size 25th (d25),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particle Size Median (d50),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particle Size 75th (d75),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Particle Size 90th (d90),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Sinuosity and Slope,Sinuosity,1.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Sinuosity and Slope,Percent 0.5% Slope,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Sinuosity and Slope,Percent 0% Slope,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Sinuosity and Slope,Percent 1% Slope,70.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Sinuosity and Slope,Percent 2% Slope,100.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Combined Riparian Human Disturbance Index - EMAP ,2.85,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Combined Riparian Human Disturbance Index - SWAMP,3.03,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Buildings Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Bridges/Abutments Riparian Human Disturbance,0.18,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Row Crops Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Landfill/Trash Riparian Human Disturbance,1.36,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Logging Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Mining Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Orchards/Vineyards Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Park/Lawn Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Pipes (Inlet/Outlet) Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Pasture/Range Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Pavement/Cleared Lot Riparian Human Disturbance,0.18,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Road/Railroad Riparian Human Disturbance,0.42,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Vegetation Management Riparian Human Disturbance,0.0,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Human Influence,Wall/Rip-Rap Riparian Human Disturbance,0.89,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Sinuosity and Slope,Mean Direction of Reach Flow,212.0,degrees
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Bank Morphology,Mean Bankfull Height,0.5,m
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Upper Canopy Trees and Saplings,1.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Bank Shade and Canopy cover,,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Mid-Channel Shade and Canopy cover,33.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Lower (Mid-Layer) and Upper Canopy Cover,1.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Riparian Cover Sum of 3 Layers,2.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Mean Cobble Embeddedness - channel/margin,,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Filamentous algae cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Aquatic Macrophytes/Emergent Vegetation cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,"Big shelters cover (sum LW, boulder, undercut banks, artificial)",0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Woody Debris <0.3m cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Artificial structures cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Live tree roots cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Woody Debris >0.3m cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,"Natural shelter cover (sum LW, brush, overhang, boulders, undercut)",0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,"Natural shelter cover (sum LW, brush, overhang, boulders, undercut, live tree roots, macrophytes)",0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Overhanging vegetation cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Boulders cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Mean Undercut Banks cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Vegetation Ground Cover,1.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,"Mean Barren, Bare Soil/Duff Ground cover",88.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Herbs/Grasses Ground Cover,1.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Woody Shrubs Ground Cover,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Mean Lower (Mid-Layer) Canopy Vegetation,0.0,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Mean Microalgae Thickness,0.1,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Algae Cover,Mean Microalgae Thickness where Microalgae Present,0.4,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Upper Canopy Trees and Saplings presence,0.14,proportion
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Lower (Mid-Layer) and Upper Canopy Vegetation presence,0.09,proportion
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Riparian Vegetation All 3 Layers presence,0.0,proportion
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Ground Cover Vegetation presence,0.14,proportion
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Moderate Riparian Ground Cover presence,0.0,proportion
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Riparian Vegetation Cover and Structure,Lower (Mid-Layer) Canopy Vegetation presence,0.09,proportion
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Geometric Mean Substrate Diameter (Dgm),5660.0,mm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Sinuosity and Slope,Mean Slope of Reach,0.9,%
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water Alkalinity Total,88.0,mg/L
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Mean Water Depth,1.8,cm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Mean of Deepest Depth within Transects,3.3,cm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water Dissolved Oxygen,12.46,mg/L
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Mean Width of Wetted Channel,1.9,m
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water pH,9.85,None
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water Specific Conductivity,1149.0,uS/cm
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water Salinity,0.57,ppt
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water Turbidity,1.6,NTU
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water Temperature (C),25.6,deg C
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Field Measures,Mean Water Temperature (F),78.1,deg F
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Mean Water Velocity (ft/s),0.63,ft/s
LALT501,7/1/2015 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Mean Water Velocity (m/s),0.19,m/s
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Filamentous Algae present,3.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Shelter Types Richness - EMAP (without LTR),2.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Shelter Types Richness - SWAMP (with LTR),2.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Aquatic Macrophytes/Emergent Vegetation cover present,0.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Woody Debris <0.3m cover present,8.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Artificial Structures cover present,0.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Live tree Roots cover present,0.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Woody Debris >0.3m cover present,0.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Overhanging Vegetation cover present,0.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Boulders cover present,0.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Undercut Banks cover present,0.0,count
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Evenness of Aquatic Habitat Types,0.85,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Evenness of Flow Habitat Types,0.47,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Evenness of Natural Substrate Types,1.0,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Flow Discharge - Neutral Buoyant Object (cfs),,ft3/s
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Flow Discharge - Neutral Buoyant Object (metric),,m3/s
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Flow Discharge (Q) (cfs),0.863,ft3/s
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Flow Discharge (Q) (metric),0.024,m3/s
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Habitat Complexity and Cover,Shannon Diversity (H) of Aquatic Habitat Types,0.59,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Channel Morphology,Shannon Diversity (H) of Flow Habitat Types,0.33,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Substrate Size and Composition,Shannon Diversity (H) of Natural Substrate Types,0.69,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Maximum Water Velocity (ft/s),2.9,ft/s
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Velocity and Discharge,Maximum Water Velocity (m/s),0.9,m/s
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Notable Field Conditions,Dominant Landuse/Landcover,Urban/Industrial,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Notable Field Conditions,Evidence of Fire,NO,None
LALT501,7/3/2018 12:00:00 AM,Arroyo Seco,Arroyo Seco (LALT501),34.08056,-118.22491,34.08045,-118.22491,Notable Field Conditions,Evidence of Recent Rainfall,NO,None
